country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
USA,1990,1,short,4,0,10749,522,256,314,1283,1664,1855,2222,2788,3405,4890,7506,12073,18990,28542,42985,65412,103404,183899,155336,255687,233698,344344,331981,437199
USA,1990,1,short,4,1,222,32,10,6,12,57,284,516,636,546,447,359,350,323,420,613,981,1553,2984,2413,4420,4013,6060,5826,7816
USA,1990,1,short,4,2,42,45,38,37,52,68,101,163,278,541,1146,2285,4117,6757,9852,13616,17965,23298,29543,28311,32637,32154,34587,34980,31631
USA,1990,1,short,4,3,32,8,4,3,5,8,11,17,22,21,22,31,33,48,71,127,196,333,716,584,1048,950,1442,1443,1436
USA,1990,1,short,4,4,98,13,9,8,9,13,20,35,57,83,133,212,342,537,816,1158,1798,2566,4507,3790,6309,5660,8927,8447,12539
USA,1990,1,short,4,5,2,2,2,2,6,10,22,40,68,77,98,118,130,145,165,237,425,1111,3042,2316,4868,4408,6723,6474,8587
USA,1990,1,short,4,6,187,39,17,16,30,24,26,31,44,51,76,104,154,237,417,769,1496,2806,4615,4193,5676,5508,6350,6402,5965
USA,1990,1,short,4,7,167,16,6,11,23,36,67,139,306,681,1357,2383,4106,6595,10078,15505,24057,39980,76184,62546,110462,99312,155417,148588,206705
USA,1990,1,short,4,8,26,3,2,2,5,8,14,27,49,87,161,257,424,700,1285,2362,4480,8432,17019,14346,23737,21856,31320,30154,40079
USA,1990,1,short,4,9,10,1,0,1,1,4,6,9,18,27,49,90,176,355,645,1070,1689,2839,5871,4622,9010,7759,14056,12988,22079
USA,1990,1,short,4,10,167,12,4,3,4,7,11,22,34,41,51,80,125,217,376,750,1578,3942,10594,7757,17723,15248,27705,26114,39651
USA,1990,1,short,4,11,121,15,6,9,8,11,15,21,30,57,106,207,487,1075,1966,3442,5641,8213,12509,11186,15832,15095,18803,18458,21391
USA,1990,1,short,4,12,122,11,4,2,4,10,27,68,164,256,350,463,634,818,1025,1312,1831,2736,5072,4267,7095,6402,9887,9796,10569
USA,1990,1,short,4,13,7,1,1,1,1,2,5,7,10,14,18,30,44,70,109,176,295,563,1122,876,1741,1526,2609,2451,3793
USA,1990,1,short,4,14,54,2,1,1,2,4,7,12,24,31,43,65,105,201,347,653,1240,2420,5587,4254,8935,7992,12738,12275,16218
USA,1990,1,short,4,15,9128,75,19,11,18,15,13,13,17,15,16,18,24,20,26,31,46,55,87,70,129,134,110,84,302
USA,1990,1,short,4,16,364,246,134,201,1102,1385,1225,1101,1030,877,818,805,820,890,942,1164,1693,2556,4447,3804,6065,5682,7610,7499,8438
USA,1991,1,short,4,0,10283,521,245,328,1278,1656,1811,2226,2800,3477,4932,7324,11834,18630,28093,42213,63875,102594,183289,154731,255269,231012,353431,340196,454210
USA,1991,1,short,4,1,215,32,10,7,11,59,301,559,713,622,503,409,368,356,417,598,972,1542,3017,2481,4369,3845,6488,5877,11143
USA,1991,1,short,4,2,38,46,38,39,54,67,99,154,282,546,1136,2218,4054,6675,9856,13527,17718,23799,30018,28727,33273,32790,35227,35890,30179
USA,1991,1,short,4,3,40,7,3,4,5,6,11,18,23,26,27,28,36,45,66,108,184,336,736,562,1173,997,1885,1741,2976
USA,1991,1,short,4,4,90,12,7,8,9,15,21,37,55,87,135,227,365,538,832,1208,1760,2679,4512,3828,6236,5423,9528,9282,11396
USA,1991,1,short,4,5,4,2,1,2,4,9,20,35,64,81,93,98,126,138,162,217,432,1126,3085,2316,5023,4329,7828,7345,11507
USA,1991,1,short,4,6,181,33,16,17,27,27,26,29,39,49,70,98,157,253,402,764,1495,2769,4774,4365,5805,5715,6167,6301,5141
USA,1991,1,short,4,7,153,22,7,8,25,41,74,136,312,665,1356,2300,3977,6387,9800,15106,23336,38841,75436,61651,110181,97994,159498,151481,220546
USA,1991,1,short,4,8,21,4,2,3,4,7,12,23,51,92,159,256,406,686,1266,2303,4307,8254,16793,14012,23801,21872,31608,31018,36104
USA,1991,1,short,4,9,10,0,0,1,2,3,6,10,15,29,51,83,176,350,637,1040,1632,2679,5539,4464,8251,6904,13701,12842,20245
USA,1991,1,short,4,10,160,16,4,3,5,7,12,21,34,39,52,70,119,204,335,695,1479,3779,10273,7522,17205,14708,27313,25994,37355
USA,1991,1,short,4,11,111,14,6,9,10,11,15,22,32,55,110,202,474,1046,1959,3378,5565,8396,12867,11561,16156,15178,20117,19526,24610
USA,1991,1,short,4,12,132,9,2,3,5,9,28,64,152,257,341,445,604,828,988,1295,1819,2800,4850,4035,6903,6431,8811,8595,10459
USA,1991,1,short,4,13,8,2,1,1,3,4,6,8,11,12,20,25,40,67,103,168,292,506,1083,900,1545,1330,2413,2155,4376
USA,1991,1,short,4,14,71,3,1,1,2,4,7,11,23,30,40,65,106,207,342,647,1191,2441,5663,4382,8893,7632,13993,13452,18112
USA,1991,1,short,4,15,8658,73,17,14,17,13,12,13,15,15,18,21,23,20,29,34,52,54,86,72,124,107,192,171,356
USA,1991,1,short,4,16,392,247,131,209,1094,1375,1161,1088,979,871,822,777,803,831,899,1124,1640,2593,4557,3853,6331,5755,8661,8524,9706
USA,1992,1,short,4,0,9633,480,237,305,1211,1588,1751,2215,2821,3594,4867,7214,11479,18108,27610,41101,62378,100134,181798,153065,254939,230779,354841,342465,448278
USA,1992,1,short,4,1,194,30,10,7,13,56,316,612,757,698,549,437,379,360,428,612,945,1455,2928,2387,4306,3722,6718,6447,8764
USA,1992,1,short,4,2,45,39,37,38,55,68,91,156,270,542,1113,2160,3916,6557,9836,13267,17736,23487,30399,28939,34116,33370,37201,37370,35923
USA,1992,1,short,4,3,42,9,4,4,5,9,13,19,23,25,26,26,33,43,70,120,174,306,701,528,1141,990,1766,1723,2087
USA,1992,1,short,4,4,81,11,7,7,10,15,24,35,59,88,148,228,361,548,814,1206,1743,2598,4628,3948,6357,5862,8404,8202,9931
USA,1992,1,short,4,5,1,2,1,1,4,8,20,36,70,87,95,105,124,139,163,202,416,1121,3138,2284,5312,4581,8339,8226,9192
USA,1992,1,short,4,6,158,30,15,16,28,26,26,28,42,55,75,98,145,236,406,750,1474,2801,4895,4503,5892,5723,6589,6550,6888
USA,1992,1,short,4,7,151,19,7,9,25,40,68,142,303,681,1309,2267,3851,6187,9458,14574,22481,38008,74050,60366,108883,96827,158736,150758,218971
USA,1992,1,short,4,8,27,3,2,2,4,8,12,23,48,92,155,242,397,699,1180,2206,4170,7946,16791,13921,24097,22019,32687,31995,37914
USA,1992,1,short,4,9,12,1,0,1,1,4,6,10,17,32,49,85,156,319,599,991,1546,2604,5383,4230,8319,7289,12575,12039,16626
USA,1992,1,short,4,10,182,12,3,2,4,6,10,18,27,39,50,63,113,177,346,671,1418,3577,9750,7099,16498,13906,27219,25684,38809
USA,1992,1,short,4,11,103,13,5,7,11,11,15,19,31,53,93,198,473,996,1930,3307,5401,8082,12806,11468,16210,15076,20897,20658,22701
USA,1992,1,short,4,12,128,9,4,2,6,9,25,61,148,260,340,435,591,761,1022,1245,1771,2664,5029,4269,6962,6408,9252,8989,11241
USA,1992,1,short,4,13,5,1,1,1,2,3,5,8,10,16,20,25,41,63,100,178,271,497,1070,851,1630,1386,2635,2611,2816
USA,1992,1,short,4,14,54,2,1,1,1,3,7,13,21,30,44,63,110,210,353,638,1218,2368,5732,4466,8956,7898,13327,12642,18503
USA,1992,1,short,4,15,8113,67,15,14,18,14,13,12,16,14,16,18,24,21,23,35,43,60,96,76,148,106,323,340,192
USA,1992,1,short,4,16,337,233,124,193,1025,1307,1100,1022,978,883,786,763,767,793,881,1099,1570,2561,4402,3730,6113,5615,8173,8233,7719
USA,1993,1,short,4,0,9486,495,231,314,1244,1631,1761,2297,2893,3719,4845,7270,11466,18113,27776,41295,63194,102758,187972,158834,262229,237497,368124,353188,480346
USA,1993,1,short,4,1,176,34,11,9,12,56,327,667,807,759,591,469,403,356,450,610,969,1594,2984,2468,4301,3761,6614,6400,8221
USA,1993,1,short,4,2,46,46,37,34,51,64,91,153,272,544,1077,2124,3887,6503,9765,13426,17684,23596,30948,29335,35057,34201,38725,38689,38998
USA,1993,1,short,4,3,36,9,3,4,5,7,14,18,23,25,24,28,35,44,67,108,185,323,700,573,1022,929,1416,1233,2796
USA,1993,1,short,4,4,71,12,7,7,9,15,23,33,58,88,142,240,394,564,878,1295,1857,2820,4956,4226,6814,6144,9684,9189,13403
USA,1993,1,short,4,5,2,1,1,2,4,10,18,36,65,89,96,109,124,144,166,240,466,1221,3487,2491,6025,5244,9368,8872,13091
USA,1993,1,short,4,6,163,33,17,18,28,26,24,29,40,55,71,97,150,234,408,783,1613,3120,5630,5092,7001,6870,7564,7500,8047
USA,1993,1,short,4,7,151,18,6,9,26,40,74,144,308,674,1274,2281,3816,6167,9568,14339,22599,38532,76331,62567,111407,98813,165331,157183,226552
USA,1993,1,short,4,8,26,3,2,3,4,6,14,24,49,89,155,245,399,689,1206,2216,4255,8191,17417,14559,24698,22823,32728,31786,39812
USA,1993,1,short,4,9,9,1,1,1,2,3,7,9,16,30,47,84,163,324,606,967,1573,2637,5372,4237,8265,7077,13350,12267,21484
USA,1993,1,short,4,10,156,12,4,3,4,6,10,18,30,44,49,70,108,202,362,702,1492,3681,10199,7551,16948,14466,27575,25715,41547
USA,1993,1,short,4,11,104,13,6,9,11,14,14,18,31,56,95,207,469,1053,1990,3412,5668,8744,13484,12227,16688,15477,21871,21676,23335
USA,1993,1,short,4,12,128,9,3,4,5,8,24,55,142,266,335,440,583,760,972,1253,1734,2717,4852,4092,6788,6247,9107,8711,12080
USA,1993,1,short,4,13,4,1,1,1,2,3,6,8,11,17,20,25,38,58,104,162,283,494,1068,889,1523,1353,2248,2092,3420
USA,1993,1,short,4,14,60,3,1,1,2,3,6,11,18,29,43,64,118,206,375,655,1202,2439,5722,4421,9036,7967,13614,13245,16389
USA,1993,1,short,4,15,7978,58,16,15,17,15,13,13,14,15,19,19,26,24,26,31,48,56,108,96,140,135,162,127,427
USA,1993,1,short,4,16,374,239,117,196,1062,1355,1095,1061,1010,940,805,767,754,784,834,1095,1563,2593,4716,4009,6516,5990,8766,8503,10745
USA,1994,1,short,4,0,9056,473,225,309,1245,1616,1722,2309,2910,3782,4875,7268,11110,17849,26938,40594,61037,100696,185851,156507,260772,237370,364874,350141,475065
USA,1994,1,short,4,1,186,34,11,11,13,55,309,716,871,859,648,505,436,382,441,611,946,1428,2926,2463,4108,3651,6145,5783,8855
USA,1994,1,short,4,2,33,44,36,34,52,69,94,150,259,529,1041,2121,3738,6433,9584,13264,17299,23634,30768,29203,34765,34179,37371,37113,39297
USA,1994,1,short,4,3,32,7,4,3,5,6,12,19,25,26,27,28,32,51,63,108,178,307,730,575,1125,989,1730,1728,1744
USA,1994,1,short,4,4,80,11,6,6,10,15,24,37,56,98,145,242,380,615,899,1329,1874,2887,5006,4237,6970,6274,10068,9624,13396
USA,1994,1,short,4,5,3,1,0,1,4,9,18,35,61,88,95,114,121,142,168,232,457,1214,3531,2576,5971,5081,9931,9554,12751
USA,1994,1,short,4,6,154,28,16,17,28,26,25,31,39,51,69,105,163,246,416,803,1659,3226,6240,5616,7836,7422,9676,9880,8147
USA,1994,1,short,4,7,154,17,6,10,25,40,72,138,319,641,1256,2251,3648,5948,9037,13979,21420,37014,74568,60568,110311,98549,162635,153831,228482
USA,1994,1,short,4,8,27,4,1,3,3,7,11,23,45,98,161,250,394,694,1194,2178,4215,8271,17242,14387,24531,22611,33071,32809,35029
USA,1994,1,short,4,9,10,1,0,1,2,3,6,11,16,29,44,80,152,300,564,935,1450,2528,5311,4174,8213,7311,12225,11489,17725
USA,1994,1,short,4,10,161,12,4,2,4,6,9,18,26,39,52,71,105,189,343,670,1417,3491,9872,7268,16519,14315,26325,24680,38630
USA,1994,1,short,4,11,102,12,6,8,12,13,15,22,28,52,97,203,453,1023,1935,3333,5406,8533,13419,12103,16778,15748,21364,20875,25025
USA,1994,1,short,4,12,148,10,3,3,5,9,23,60,134,263,344,440,580,777,990,1231,1642,2668,4850,4075,6830,6390,8790,8195,13243
USA,1994,1,short,4,13,7,2,1,2,2,3,5,7,14,15,18,28,39,70,113,173,271,504,1090,878,1630,1394,2681,2686,2642
USA,1994,1,short,4,14,59,1,1,1,2,2,5,10,17,27,41,60,113,196,343,644,1159,2386,5556,4323,8704,7580,13702,12972,19166
USA,1994,1,short,4,15,7533,55,15,13,16,15,11,13,13,15,19,21,24,21,27,29,43,58,97,75,155,145,202,207,166
USA,1994,1,short,4,16,367,233,116,194,1064,1338,1083,1018,985,951,817,749,732,763,821,1074,1600,2546,4644,3986,6325,5734,8958,8716,10768
USA,1995,1,short,4,0,8556,447,223,306,1174,1581,1672,2256,2893,3787,4924,7172,10925,17446,26309,40261,60560,99973,186875,157231,262621,239310,367337,351926,484225
USA,1995,1,short,4,1,179,33,13,10,12,52,292,701,875,846,665,503,438,394,439,622,942,1480,2879,2366,4193,3820,5865,5496,8663
USA,1995,1,short,4,2,41,43,33,34,49,66,90,145,252,526,1024,2029,3657,6205,9364,13261,17171,23386,31354,29599,35840,35104,39149,39536,36208
USA,1995,1,short,4,3,30,8,3,4,4,9,12,17,23,25,27,29,37,42,72,107,165,310,688,525,1103,975,1679,1641,1972
USA,1995,1,short,4,4,88,13,6,6,12,17,23,37,58,95,155,257,415,616,914,1337,1982,2962,5054,4204,7226,6624,9929,9262,14990
USA,1995,1,short,4,5,2,1,1,2,5,9,17,38,61,91,105,112,125,151,169,243,457,1230,3608,2759,5777,5032,9124,8706,12297
USA,1995,1,short,4,6,145,30,14,17,28,30,23,28,40,50,74,106,163,242,416,825,1721,3525,6742,5953,8757,8489,9958,9835,10892
USA,1995,1,short,4,7,146,17,7,8,25,43,69,148,314,663,1249,2225,3538,5812,8753,13670,21119,36576,74183,60302,109650,98306,160609,152380,223022
USA,1995,1,short,4,8,24,4,2,3,3,7,11,23,49,94,161,243,404,699,1169,2195,4106,8264,17518,14521,25174,22962,35110,34303,41228
USA,1995,1,short,4,9,13,1,0,1,2,3,6,9,18,32,49,84,158,302,562,930,1455,2425,5132,4026,7958,7039,12087,11113,19476
USA,1995,1,short,4,10,132,9,3,2,5,5,9,17,27,36,54,70,100,186,330,683,1389,3478,9701,7189,16119,13677,27090,25474,39350
USA,1995,1,short,4,11,82,10,5,9,11,13,15,21,29,49,93,200,438,980,1870,3283,5365,8428,13856,12554,17184,15974,22620,21732,29356
USA,1995,1,short,4,12,139,8,4,4,6,9,21,52,129,265,357,442,541,744,923,1200,1639,2609,4722,3967,6649,6239,8490,8235,10429
USA,1995,1,short,4,13,8,1,1,1,2,3,6,8,13,17,21,28,43,65,107,159,278,519,1052,801,1693,1502,2550,2430,3456
USA,1995,1,short,4,14,54,2,1,1,2,3,7,10,19,30,42,62,106,203,357,649,1200,2283,5593,4372,8712,7457,14349,13381,21695
USA,1995,1,short,4,15,7145,53,15,12,17,13,13,13,14,15,18,21,25,21,23,33,45,54,81,73,100,104,83,90,34
USA,1995,1,short,4,16,329,212,115,192,990,1298,1057,989,972,952,831,761,738,781,841,1065,1525,2445,4713,4019,6486,6006,8645,8313,11156
USA,1996,1,short,4,0,8312,419,217,282,1100,1494,1485,1935,2542,3465,4731,6871,10658,17146,25701,39650,59766,99310,186145,156217,262751,239711,366622,350589,490818
USA,1996,1,short,4,1,160,29,11,9,11,38,185,490,607,623,514,403,379,360,428,610,939,1455,2829,2377,3984,3533,6018,5656,8818
USA,1996,1,short,4,2,38,39,34,31,46,64,84,142,250,511,1016,1973,3573,6066,9204,13166,16875,23225,30862,29040,35526,34820,38711,38630,39337
USA,1996,1,short,4,3,30,7,3,3,4,5,10,16,19,23,24,23,36,41,62,109,163,321,618,504,909,801,1398,1264,2440
USA,1996,1,short,4,4,81,14,5,6,9,16,23,37,60,98,159,256,413,664,953,1407,2033,3087,5317,4563,7247,6609,10124,9747,13039
USA,1996,1,short,4,5,1,1,0,2,4,10,19,35,59,87,106,103,120,134,163,243,466,1246,3806,2804,6370,5538,10120,9518,14781
USA,1996,1,short,4,6,162,26,17,14,27,26,25,27,39,53,73,98,148,247,414,853,1796,3698,7032,6255,9021,8775,10134,10297,8877
USA,1996,1,short,4,7,140,14,5,11,25,40,69,140,299,613,1216,2128,3412,5711,8431,13174,20631,35646,73603,59739,109091,97625,160783,152426,225517
USA,1996,1,short,4,8,22,3,2,2,3,7,10,22,44,92,161,247,398,688,1167,2160,4108,8154,17561,14637,25045,23169,33502,32363,42321
USA,1996,1,short,4,9,15,1,0,1,2,3,5,8,16,31,52,82,149,309,512,875,1430,2479,5032,3938,7832,6915,11967,11248,17538
USA,1996,1,short,4,10,143,12,3,3,4,5,8,14,24,39,50,65,113,177,323,680,1341,3463,9484,6941,15995,13702,26331,24089,43704
USA,1996,1,short,4,11,82,11,6,9,10,13,15,18,28,52,93,196,437,963,1845,3212,5344,8528,13965,12382,18019,16815,23448,23009,26848
USA,1996,1,short,4,12,150,9,4,3,5,9,21,48,119,252,354,429,551,720,883,1189,1610,2543,4601,3916,6354,5842,8665,8397,10743
USA,1996,1,short,4,13,6,2,0,2,3,3,5,6,12,14,19,28,41,69,100,178,285,482,1020,781,1631,1453,2434,2145,4670
USA,1996,1,short,4,14,55,2,1,1,1,4,6,8,16,29,41,66,106,213,334,664,1187,2395,5613,4358,8825,7823,13343,12574,19294
USA,1996,1,short,4,15,6880,48,15,14,15,12,11,11,14,15,18,20,24,23,20,32,45,51,82,69,116,92,222,224,207
USA,1996,1,short,4,16,345,201,108,173,931,1238,988,913,938,933,834,755,757,761,863,1097,1513,2537,4720,3914,6785,6200,9423,9003,12683
USA,1997,1,short,4,0,8205,394,198,271,1031,1427,1377,1670,2201,3139,4512,6529,10301,16454,25247,38955,58833,98056,186536,156225,264286,241457,368825,352218,503442
USA,1997,1,short,4,1,169,22,8,8,11,29,102,248,326,350,336,275,293,315,412,613,967,1492,2932,2448,4175,3845,5685,5546,6817
USA,1997,1,short,4,2,43,37,30,30,46,65,89,138,236,495,988,1901,3460,5852,9016,12811,16737,22789,30815,29034,35385,34718,38441,38385,38903
USA,1997,1,short,4,3,31,7,3,3,3,5,8,11,16,18,23,22,31,41,61,101,173,317,689,550,1045,901,1704,1703,1719
USA,1997,1,short,4,4,85,10,6,7,10,15,21,34,61,95,155,255,404,626,956,1479,2081,3152,5496,4705,7525,6872,10516,9957,15042
USA,1997,1,short,4,5,1,1,1,1,4,12,16,31,56,84,107,104,113,131,151,244,474,1383,3969,2954,6573,5688,10625,10279,13429
USA,1997,1,short,4,6,127,27,13,17,25,27,25,28,36,53,76,103,154,243,438,854,1806,3702,7246,6343,9562,9265,10927,10659,13103
USA,1997,1,short,4,7,149,15,6,10,25,45,67,138,291,612,1185,2031,3328,5403,8133,12702,19923,34842,72240,58318,107952,96908,158524,148824,237152
USA,1997,1,short,4,8,25,4,2,3,4,7,10,21,42,88,152,237,387,677,1151,2129,3967,7914,17591,14478,25576,23599,34629,34162,38414
USA,1997,1,short,4,9,10,0,0,1,2,4,5,11,17,29,46,80,146,285,512,879,1370,2395,4947,4027,7305,6438,11274,10538,17244
USA,1997,1,short,4,10,123,12,3,3,5,5,9,14,23,34,49,68,103,187,331,663,1370,3511,9668,7112,16225,13976,26526,24482,43098
USA,1997,1,short,4,11,91,11,5,6,11,13,15,20,27,51,96,188,419,946,1888,3360,5293,8608,14498,12783,18896,17579,24927,24197,30842
USA,1997,1,short,4,12,148,7,3,3,5,9,17,47,111,240,365,422,530,707,897,1167,1627,2499,4688,3916,6670,6089,9331,8853,13209
USA,1997,1,short,4,13,7,1,0,1,2,3,4,5,10,14,21,28,35,63,106,178,276,496,1067,831,1674,1405,2909,2680,4762
USA,1997,1,short,4,14,50,2,1,1,2,3,7,9,16,28,40,64,114,208,346,675,1191,2389,5805,4596,8906,7919,13425,12754,18864
USA,1997,1,short,4,15,6801,48,13,12,16,12,13,13,15,14,18,21,24,22,24,29,45,60,116,95,170,171,168,163,211
USA,1997,1,short,4,16,344,188,103,166,862,1173,969,901,917,933,855,731,760,749,826,1072,1532,2506,4767,4034,6648,6087,9212,9037,10633
USA,1998,1,short,4,0,8175,372,195,261,975,1383,1293,1553,2106,3070,4440,6349,10050,16021,24720,38488,58028,97497,184910,154497,262997,239937,368999,353257,503971
USA,1998,1,short,4,1,153,20,7,6,10,24,77,186,266,307,319,275,295,309,417,626,955,1541,2984,2459,4331,3881,6400,6162,8434
USA,1998,1,short,4,2,39,30,30,32,48,67,82,131,230,493,984,1845,3398,5695,8809,12763,16596,22519,30220,28474,34702,34131,37328,37368,36986
USA,1998,1,short,4,3,37,6,2,3,3,7,8,11,14,17,20,25,35,41,62,111,177,333,683,564,988,838,1681,1543,2868
USA,1998,1,short,4,4,77,9,4,7,10,16,23,40,58,100,160,249,424,669,1001,1465,2109,3258,5622,4822,7675,6965,10939,10481,14862
USA,1998,1,short,4,5,5,1,1,1,4,11,15,32,56,81,107,104,117,130,155,259,498,1386,4302,3185,7172,6336,11015,10508,15357
USA,1998,1,short,4,6,136,26,14,16,25,25,22,27,36,51,75,102,156,245,446,879,1827,3721,7565,6536,10205,9748,12310,12358,11898
USA,1998,1,short,4,7,132,13,8,8,25,42,70,132,291,606,1138,1937,3156,5153,7859,12322,19308,34312,71060,57389,106160,95085,157072,148586,229830
USA,1998,1,short,4,8,30,3,2,3,4,7,11,20,41,83,146,224,371,660,1087,2050,3884,7721,16440,13398,24251,22602,31831,30978,39139
USA,1998,1,short,4,9,11,1,0,1,1,3,6,10,18,28,49,72,135,278,485,828,1338,2261,4778,3799,7292,6320,11763,10934,18871
USA,1998,1,short,4,10,109,10,2,3,3,6,8,14,21,34,46,62,107,184,334,704,1390,3609,10063,7391,16921,14670,27268,25130,45604
USA,1998,1,short,4,11,94,11,5,9,9,15,16,18,29,51,89,183,418,943,1877,3387,5365,8638,14704,12978,19137,17693,25775,25067,31843
USA,1998,1,short,4,12,144,8,3,2,5,8,18,46,103,230,365,419,525,698,881,1161,1555,2476,4662,3906,6603,5960,9562,9420,10775
USA,1998,1,short,4,13,4,0,1,1,2,3,4,8,10,15,19,27,37,61,98,164,269,520,1067,868,1579,1402,2389,2301,3142
USA,1998,1,short,4,14,44,2,1,1,2,2,5,8,14,27,49,65,113,202,358,668,1205,2486,5821,4595,8970,7879,13984,13206,20653
USA,1998,1,short,4,15,6816,44,11,10,14,15,13,13,14,13,18,18,24,23,25,28,41,60,90,82,109,104,130,120,218
USA,1998,1,short,4,16,345,187,103,159,811,1133,916,856,905,935,857,741,737,729,826,1073,1512,2655,4849,4050,6900,6323,9554,9095,13492
USA,1999,1,short,4,0,8037,380,187,244,949,1331,1272,1517,2081,3042,4485,6322,10055,15631,24394,37843,58116,97298,188815,157752,269174,245147,380451,365852,510549
USA,1999,1,short,4,1,186,20,7,7,7,19,65,164,244,314,346,308,297,325,483,670,1061,1713,3240,2776,4440,4095,6037,6178,4780
USA,1999,1,short,4,2,35,35,30,29,47,65,82,126,229,476,980,1797,3382,5630,8652,12436,16475,22374,30650,28860,35279,34320,39722,39203,44353
USA,1999,1,short,4,3,31,7,2,3,4,7,7,11,14,16,22,21,27,37,55,99,158,269,685,515,1125,944,1962,1870,2784
USA,1999,1,short,4,4,75,11,5,6,11,15,22,37,59,97,164,255,424,659,992,1468,2148,3319,5642,4917,7518,6996,9937,9677,12248
USA,1999,1,short,4,5,5,0,1,1,6,11,21,33,62,97,117,112,118,139,162,270,572,1417,4507,3282,7675,6798,11736,11117,17258
USA,1999,1,short,4,6,129,27,14,14,26,31,24,26,39,53,73,112,161,245,450,896,1944,4175,8334,7227,11200,10787,13112,13375,10763
USA,1999,1,short,4,7,144,14,6,9,29,40,65,139,299,606,1112,1886,3149,4909,7694,12009,19107,33799,72526,58444,108954,97249,163160,156228,224939
USA,1999,1,short,4,8,35,3,2,2,4,6,11,20,40,80,135,210,361,607,1033,1989,3799,7518,16425,13610,23709,22156,30900,30244,36743
USA,1999,1,short,4,9,12,0,0,1,2,3,5,10,16,28,45,67,131,245,436,752,1254,2151,4521,3543,7051,6147,11238,10417,18557
USA,1999,1,short,4,10,113,12,3,3,4,6,8,13,23,32,54,69,99,171,320,649,1353,3227,9754,6942,17029,14337,29501,26772,53818
USA,1999,1,short,4,11,89,11,4,9,10,12,14,18,27,48,95,179,448,950,1895,3492,5602,9198,15774,13927,20553,18885,28274,27615,34146
USA,1999,1,short,4,12,161,7,2,3,5,7,15,43,102,224,377,447,545,691,887,1168,1526,2492,4652,3897,6604,6177,8581,8061,13220
USA,1999,1,short,4,13,4,1,1,1,2,3,3,6,10,13,20,27,39,59,92,160,265,458,1033,814,1602,1420,2443,2301,3711
USA,1999,1,short,4,14,52,2,1,1,1,3,6,10,16,27,46,70,123,222,385,707,1312,2568,6049,4743,9426,8308,14604,13848,21341
USA,1999,1,short,4,15,6571,49,11,12,14,14,11,13,14,13,20,20,25,25,24,27,34,60,93,75,140,143,130,123,186
USA,1999,1,short,4,16,396,181,97,144,777,1089,912,849,885,917,878,742,727,717,833,1051,1505,2560,4930,4180,6871,6386,9114,8823,11701
USA,2000,1,short,4,0,7912,361,177,242,930,1370,1297,1479,2062,3053,4543,6362,9836,15253,23573,36730,56826,95031,187336,155605,269961,245892,382588,367979,514414
USA,2000,1,short,4,1,154,17,5,5,10,18,52,143,240,287,357,327,292,338,447,643,1024,1673,3037,2600,4177,3928,5347,5042,8092
USA,2000,1,short,4,2,43,36,30,31,46,64,77,122,229,468,971,1780,3271,5441,8531,12180,16300,22257,30478,28727,35039,34226,38839,39095,36530
USA,2000,1,short,4,3,21,5,3,2,3,5,6,10,13,16,23,24,29,42,66,98,143,287,654,493,1071,938,1696,1514,3338
USA,2000,1,short,4,4,76,12,4,8,10,18,27,43,58,101,163,267,427,667,991,1468,2160,3281,5596,4790,7697,7106,10461,10038,14281
USA,2000,1,short,4,5,4,1,1,1,5,14,20,34,62,88,119,115,120,130,166,281,596,1478,4881,3551,8343,7240,13502,12984,18172
