country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
USA,1992,3,short,4,5,24961.35,7.78,27.41,17.93,22.29,45.34,130.65,292.55,566.85,962.39,1028.19,917.59,808.6,840.74,946.9,1072.92,1265.37,2082.66,3826.04,10099.14,4405.32,5693.82,3629.42,2064.41,1671.78,392.62
USA,1992,3,short,4,6,49034.52,561.68,441.88,260.89,262.92,351.13,378.72,424.48,542.15,760.38,877.75,1012.77,1065.37,1305.95,2159.6,3380.84,5136.6,7350.14,8760.58,14000.67,7933.8,6066.88,4304.84,1762.04,1476.88,285.16
USA,1992,3,short,4,7,721839.8,558.21,277.82,113.6,148.25,322.17,641.09,1127.56,2329.53,4367.18,8449.44,13051.44,18401.3,27673.29,44885.86,66752.25,90152.35,107747.67,120404.38,214436.41,107645.43,106790.97,70159.17,36631.81,29595.73,7036.08
USA,1992,3,short,4,8,151234.05,82.53,53.83,26.5,36.1,64.98,129.59,247.54,527.72,956.26,1589.83,2110.07,2650.06,3704.85,6218.02,10033.03,16045.92,23139.69,28932.59,54684.93,28158.57,26526.37,18144.36,8382,7009.79,1372.22
USA,1992,3,short,4,9,45563.15,39.18,12.94,4.31,8.84,23.31,53.62,101.02,185.78,286.48,445.69,550.13,779.51,1183.26,2316.26,4046.58,5838.22,6967,7675.98,15045.02,7070.29,7974.72,4988.92,2985.8,2357.53,628.27
USA,1992,3,short,4,10,54067.77,608.46,186.49,49.74,46.35,71.55,110.44,166.05,325.74,449.96,548.54,568.51,603.95,924.07,1458.16,2618.76,4226.59,6518.36,10286.72,24299.34,11074.88,13224.46,8329.35,4895.1,3885.24,1009.86
USA,1992,3,short,4,11,126456.67,345.07,185.58,90.3,122.05,169.4,199.04,255.1,394.34,601.99,877.49,1289.93,2142.23,4274.83,8621.78,15105.46,21087.24,24524.37,21193.85,24976.62,14827.47,10149.14,7167.25,2981.89,2467.63,514.26
USA,1992,3,short,4,12,76441.98,437.14,131.71,47.28,41.48,88.35,151.5,415.71,1047.29,2244.58,3324.9,3606.75,3823.62,4576.96,6047.92,7945.59,8646.82,9432.41,9334.14,15097.81,8028.67,7069.14,4933.51,2135.64,1807.98,327.66
USA,1992,3,short,4,13,13487.79,18.94,22.26,21.78,25.89,51.87,109.47,146.1,248.5,302.38,384.54,376.23,382.23,491.64,780.71,1133.25,1598.85,1821.78,2022.8,3548.56,1759.21,1789.35,1138.93,650.42,517.1,133.32
USA,1992,3,short,4,14,42142.79,213.25,29.78,16.39,18.48,56.59,139.99,183.68,306.18,412.28,458.84,539.62,697.78,1032.03,1875.09,3109.76,4612.09,6284.13,7604.63,14552.2,7331.9,7220.29,4877.72,2342.57,1933.79,408.78
USA,1992,3,short,4,15,34289.8,29203.38,988,268.35,229.7,257.36,231.01,243.78,254.11,293.92,228.98,227.22,204.68,248.39,215.94,220.51,273.5,247.26,218.16,235.55,129.56,106,68.05,37.94,31.43,6.51
USA,1992,3,short,4,16,148263.06,1206.36,3058.55,1830.79,2584.14,11697.08,15532.07,14173.35,14635.96,13240.48,10674.11,7961.93,6089.16,5287.61,5452.59,5874.77,6174.89,6663.71,6587.04,9538.46,5223.65,4314.81,2957.35,1357.46,1138.71,218.75
USA,1993,3,short,4,0,2268553,33478.13,7076.98,3923.07,4746.61,15015.26,20512.1,24111.64,35593.94,44363.42,51738.89,59294.47,72566.15,96354.48,145273.52,213397.55,274489.59,312813.41,325303.5,528500.28,276780.97,251719.32,169338.22,82381.09,66834.03,15547.06
USA,1993,3,short,4,1,76694.52,673.42,517.36,232.61,153.31,209.05,843.09,4130.81,8933.14,10409.42,8437.85,5523.29,3694.01,2925.04,2697.66,3493.72,4294.63,5146.09,5267.1,9112.92,4738.8,4374.12,2967.93,1406.19,1144.23,261.96
USA,1993,3,short,4,2,550238.13,157.3,649.15,645.01,561.32,788.43,1078.18,1787.7,3570.59,6399.9,11105.72,17677.06,25903.62,36748.47,55978.83,78166.37,89694.38,85008.49,67803.68,66513.94,42345.52,24168.41,18246.96,5921.45,5095.36,826.09
USA,1993,3,short,4,3,8881.34,121.96,124.82,44.4,61.57,78.91,124.33,207.68,333.1,398.17,377.39,347.8,331.08,343.03,416.95,596.87,787.22,993.24,1127.62,2065.2,1080.52,984.68,656.96,327.72,261.56,66.16
USA,1993,3,short,4,4,74662.53,278.82,196.47,115.8,129.22,150.61,280.7,408.84,666.31,1072.46,1416.53,1996.45,2651.81,3769.58,5398.08,8129.68,10342.42,11013.52,10713.77,15931.46,8605.74,7325.71,5025.9,2299.81,1886.49,413.32
USA,1993,3,short,4,5,28007.72,8.79,20.31,26.02,29.57,50.07,133.71,268.56,589.45,941.82,1116.48,995.65,884.4,839.46,942.37,1095.35,1473.22,2318.35,4300.18,11973.95,5160.1,6813.86,4283.45,2530.4,2040.86,489.54
USA,1993,3,short,4,6,55081.97,579.27,493.54,279.26,289.31,374.51,358.55,413.76,544.37,759.01,910.63,1070.69,1133.77,1455.22,2114.36,3410.98,5462.66,8278.53,10207.84,16945.7,9356.77,7588.94,5364.3,2224.64,1869.91,354.73
USA,1993,3,short,4,7,749253.01,552.25,282.99,118.15,163.52,358.93,625.77,1135.11,2446.89,4712.34,8615.13,13402.71,19461.79,27957.1,44289.8,67562.75,91069.35,110585.45,125137.6,230775.38,115212.65,115562.73,75576.5,39986.23,32031.69,7954.54
USA,1993,3,short,4,8,158645.81,91.66,47.45,31.75,44.3,69.7,131.22,241.8,533.09,961.4,1533.1,2237.15,2797.67,3768.03,6104.74,10080.89,16442.14,23808.41,30513.7,59207.62,30332.71,28874.91,19791.49,9083.41,7482.17,1601.24
USA,1993,3,short,4,9,46788.44,36.75,11.93,10.02,17.11,21.53,53.55,114.85,164.57,294.79,433.63,578.67,774,1245.99,2285.73,4090.21,5852.99,7081.63,7982.02,15738.46,7416.09,8322.37,5224.72,3097.65,2417.8,679.85
USA,1993,3,short,4,10,59126.68,521.07,179.41,64.31,56.94,80.96,116.39,188.51,348.83,502.27,635.24,619.66,726.62,945.38,1626.19,2724.47,4491.73,7030.44,11117.85,27150.41,12416.84,14733.58,9287.27,5446.31,4267.2,1179.11
USA,1993,3,short,4,11,137844.1,351.89,181.55,103.26,151.13,161.33,231.9,271.06,383.98,604.67,951.75,1383.12,2372.18,4460.16,9103.09,16029.18,22886.2,26488.75,23940.47,27788.43,16468.82,11319.61,8020.32,3299.29,2766.66,532.63
USA,1993,3,short,4,12,77434.53,417.07,139.46,52.63,62.97,77.93,149.17,391.63,994.7,2266.67,3502.64,3704.18,4049.45,4629.56,5944.12,7608.17,8767.37,9508.03,9804.88,15363.92,8157.95,7205.97,5035.45,2170.52,1797.88,372.64
USA,1993,3,short,4,13,14361.08,14.75,20.04,15.96,23.89,55.38,89.74,159.5,242.99,316.04,376.7,424.43,409.32,536.62,773.22,1212.16,1590.17,2028.09,2116.03,3956.03,2000,1956.03,1275.25,680.78,554.88,125.9
USA,1993,3,short,4,14,44138.23,208.06,33.02,23.13,16.76,51.84,114.68,182.2,284.7,403.49,485.17,573.96,731.26,1144.42,1956.7,3238.07,4803.52,6447.91,8104.35,15334.99,7679.06,7655.93,5204.56,2451.37,2014.03,437.34
USA,1993,3,short,4,15,33350.81,28134.21,940.46,299.69,237.84,262.43,239.88,251.79,251.98,269.29,254.51,270.64,225.9,246.22,242.59,216.43,247.52,269.62,216.62,273.18,147.37,125.81,82.04,43.76,38.49,5.28
USA,1993,3,short,4,16,154044.09,1330.85,3239.02,1861.07,2747.86,12223.64,15941.26,13957.84,15305.25,14051.67,11586.41,8489.01,6419.27,5340.19,5399.09,5742.24,6284.07,6806.87,6949.78,10368.7,5662.03,4706.67,3295.11,1411.56,1164.83,246.73
USA,1994,3,short,4,0,2278993,31716.65,6808.6,3751.01,4722.77,15299.91,19978.24,23395.52,35925.45,45798.97,53758.5,62537.65,75397.19,95913.96,141242.25,208418.87,275304.68,310380.52,329899.01,538743.24,281362.69,257380.55,174801.59,82578.97,66890.07,15688.9
USA,1994,3,short,4,1,81730.71,679.75,517.86,222.44,183.65,225.4,840.75,3985.91,9826.64,11581.13,9879.09,6435.06,4155.79,3231.48,2843.3,3431.86,4326.82,5158.29,5227.84,8977.66,4729.54,4248.12,2893.18,1354.95,1104.99,249.96
USA,1994,3,short,4,2,554475.45,135.04,652.14,620.48,574.21,803.66,1076.16,1742.54,3532.93,6445.27,11159.03,18124.56,26683.67,36590.31,54595.97,77336.15,90839.76,85460.43,70205.29,67897.84,43550.97,24346.87,18638.54,5708.34,4951.26,757.08
USA,1994,3,short,4,3,8906.3,110.91,116.64,76.42,49.47,78.95,110.48,198.32,360.08,421.11,418.8,359.45,332.02,339.26,430.95,559.3,804.78,987.61,1104.35,2047.39,1003.45,1043.94,702.06,341.88,280.72,61.16
USA,1994,3,short,4,4,77978.75,272.22,165.89,100.22,114.36,174.18,272.39,447.74,736.42,1024.87,1581.49,2061.12,2796.47,3797.11,5722.27,8346.45,10867.11,11408.04,11374.44,16715.94,8949.41,7766.54,5268.16,2498.38,2041.09,457.29
USA,1994,3,short,4,5,29339.59,9.85,22.55,14.66,25.43,55.16,128.59,252.49,557.16,913.78,1112.04,1056.84,962.13,870.79,934.47,1122.26,1524.5,2494.9,4474.86,12807.12,5665.39,7141.73,4544.45,2597.29,2093,504.29
USA,1994,3,short,4,6,59554.7,548.34,438.77,253.21,281.59,371.91,372.74,397.03,573.78,755.77,897.79,1123.66,1222.32,1562.93,2216.87,3554.43,5812.62,8783.2,11095.96,19291.8,10420.67,8871.12,6198.88,2672.24,2214.03,458.21
USA,1994,3,short,4,7,739216.64,558.62,272.99,115.85,178.47,357.73,626.83,1167.64,2375.94,4938.97,8479.14,13940.13,19878.9,27424.32,42137.4,64038.32,89638.31,106964.19,123914.39,232208.5,115199.43,117009.07,77310.82,39698.25,31699.82,7998.43
USA,1994,3,short,4,8,161909.36,90.94,50.92,27.31,41.72,60.06,120.23,231.4,546.56,980.19,1693.17,2331.31,2990.83,3723.79,6072.61,10072.05,16514.23,23958.83,31532.34,60870.86,31040.72,29830.14,20676.17,9153.97,7600.3,1553.67
USA,1994,3,short,4,9,46482.71,35.56,9.48,9.19,9.27,17.87,53.65,92.96,186.16,280.98,453.39,570.45,779.16,1232.03,2158.97,3944.11,5819.34,6936.13,7985.37,15908.64,7375.27,8533.37,5448.3,3085.07,2402.85,682.22
USA,1994,3,short,4,10,58118.47,518.73,178.1,55.15,47.11,70.54,96.39,148.5,322.76,494.17,604.58,672.42,736.99,918.98,1515.1,2648.83,4431.61,6952.83,11105.02,26600.67,12089.66,14511.01,9351.79,5159.22,4061.5,1097.72
USA,1994,3,short,4,11,138634.6,316.55,155.91,86.94,134.18,185.17,206.42,292.78,438.53,610.04,903.67,1509.89,2482.04,4409.51,8723.97,15759.17,22665.77,26356.79,24394.63,29002.65,17206.86,11795.79,8475.07,3320.72,2725.63,595.09
USA,1994,3,short,4,12,78097.52,496.47,139.95,44.36,60.58,81.57,150.95,349.93,1039.34,2155.43,3540.2,4041.55,4269.27,4618.79,5916,7481.94,8901.82,9291.87,9710.66,15806.84,8362.22,7444.62,5243.21,2201.42,1803.47,397.94
USA,1994,3,short,4,13,14997,21.35,19.81,13.03,32.35,56.28,97.19,151.71,240.02,346.48,378.36,416.02,471.51,544.2,816.33,1264.47,1645.78,1997.62,2257.96,4226.55,2086.28,2140.26,1411.57,728.69,580.37,148.32
USA,1994,3,short,4,14,44210.21,202.65,21.77,12.42,17.52,66.5,121.42,185.43,268.31,375.71,458.4,616.48,722.29,1089.62,1817.88,3040.61,4913.5,6422.16,8250.48,15607.07,7819.04,7788.02,5227.09,2560.93,2100.3,460.64
USA,1994,3,short,4,15,31524.41,26443.68,865.68,276.47,221.29,246.4,247.19,226.45,263.53,273.59,275.75,277.03,249.32,242.09,212.81,237.02,227.98,251.92,211.01,275.21,140.49,134.72,93.78,40.94,33.57,7.37
USA,1994,3,short,4,16,153816.56,1275.99,3180.12,1822.84,2751.56,12448.54,15456.87,13524.71,14657.3,14201.48,11923.62,9001.69,6664.49,5318.74,5127.36,5581.91,6370.74,6955.7,7054.4,10498.5,5723.28,4775.21,3318.53,1456.68,1197.17,259.51
USA,1995,3,short,4,0,2312131,29592.17,6401.74,3784.33,4821.59,15107.16,19177.16,22703.48,35093.96,46520.23,55813.87,65649.31,77397.84,96659.87,138892.48,204373.16,276574.45,315550.68,336696.87,561320.65,291971.8,269348.86,182587.07,86761.79,70130.57,16631.22
USA,1995,3,short,4,1,83826.55,618.4,522.32,252.9,180.69,215.49,846.34,3880.63,9711.79,11881.93,10222.58,7039.05,4318.41,3316.43,2935.49,3465.84,4555.45,5303.17,5390.53,9169.1,4732.4,4436.7,3021.94,1414.77,1130.63,284.14
USA,1995,3,short,4,2,559690.33,142.79,594.87,596.57,581.37,760.58,1018.62,1688.92,3441.57,6543.19,11341.05,18642.17,26876.09,36784.47,53120.93,75522.29,91929.3,87045.82,71622.95,71436.79,45590.26,25846.53,19784.73,6061.8,5235.34,826.46
USA,1995,3,short,4,3,9211.99,109.92,116.34,53.43,68.64,79.05,134.53,190.6,290.85,430.83,424.49,383.06,363.37,383.5,411.49,591.01,809.44,1016.38,1156.01,2199.04,1097.78,1101.26,735.14,366.12,293.37,72.74
USA,1995,3,short,4,4,81581.93,294.44,186.37,109.04,129.56,193.37,283.69,420.73,707.75,1137.09,1597.37,2262.75,3050.72,4141.24,5797.74,8511.41,11188.57,12100.68,11863.61,17605.8,9417.46,8188.34,5661.13,2527.21,2032.91,494.3
USA,1995,3,short,4,5,30893.61,7.01,18.01,12.86,27.64,58.41,109.52,236.91,566.18,943.05,1219.75,1166.09,982.42,880.12,976.35,1136.33,1615.83,2496.77,4762.25,13678.11,6090.57,7587.54,4792.24,2795.3,2240.78,554.52
USA,1995,3,short,4,6,64908.29,523.15,436.04,257.83,301.11,388.17,404.15,369.85,528.61,758.63,939.03,1175.7,1319.09,1588.33,2217.84,3557.67,6077.12,9442.24,12539.73,22084,11890.1,10193.89,7115.72,3078.18,2592.3,485.88
USA,1995,3,short,4,7,745892.77,543.55,249.29,124.07,155.77,380.44,641.24,1091.12,2413.6,4961.18,8931.55,14429.71,20406.05,27134.2,41442.95,62588.32,88519.51,107657.73,124961.34,239261.15,117679.24,121581.91,80416.33,41165.58,32839.24,8326.34
USA,1995,3,short,4,8,166950.45,85.93,56.02,28.19,40.42,52.83,118.19,201.37,503.74,1055.72,1687.47,2445.46,3018.07,3925.45,6029.14,10088.53,16849.47,24339.25,32440.68,63984.54,32467.51,31517.03,21582.89,9934.15,8195.13,1739.02
USA,1995,3,short,4,9,46757.27,40.46,12.26,5.41,13.98,34.21,48.96,102.05,185.65,316.88,486.87,642.24,834.63,1272.55,2178.19,3874.23,5820.66,7063.22,8002.82,15821.98,7497.08,8324.91,5267.87,3057.04,2355.9,701.14
USA,1995,3,short,4,10,58852.32,447.24,162.29,66.12,50.25,70.7,92.89,153.87,302.39,490.65,592.55,706.64,770.82,920.8,1475.11,2540.2,4569.79,6983.06,11126.38,27330.57,12345.94,14984.63,9539.59,5445.04,4269.06,1175.98
USA,1995,3,short,4,11,141278.86,273.44,157.23,76.32,153.21,200.14,223.28,283.12,444.12,618.89,1008.51,1532.73,2611.3,4464.22,8421.45,15240.69,22732.06,26711.06,25243.11,30883.97,18334.82,12549.15,8960.44,3588.71,2948.58,640.12
USA,1995,3,short,4,12,77730.76,472.16,109.36,58.34,63.34,81.9,141.85,339.65,867.55,2142,3656.34,4336.2,4331.7,4474.13,5677.33,7170.06,8634.88,9443.48,9774.3,15956.18,8451.51,7504.67,5215.32,2289.35,1898.62,390.73
USA,1995,3,short,4,13,15380.99,25.48,16.41,12.08,32.42,51.31,111.8,166.62,252.74,345.64,418.39,474.18,492.93,584.6,812.75,1180.54,1634.47,2036.21,2396.58,4335.84,2092.31,2243.53,1467.79,775.74,619.24,156.5
USA,1995,3,short,4,14,45226.96,179.12,29.29,15.84,20.4,45.43,119.83,189.59,289,410.51,522.66,649.99,792.16,1075.25,1900.47,3058.79,4866.64,6708.78,8210.76,16142.44,8081.46,8060.97,5393.79,2667.18,2162.65,504.53
USA,1995,3,short,4,15,29794.29,24644.44,808.92,275.92,231.54,287.27,204.09,247.67,268.24,291.09,286.81,268.31,263.23,250.57,219.38,227.53,266.22,255.24,218.64,279.19,156.84,122.35,85.12,37.22,28.73,8.49
USA,1995,3,short,4,16,154153.63,1184.64,2926.71,1839.42,2771.24,12207.86,14678.19,13140.77,14320.18,14192.94,12478.44,9495.04,6966.84,5464.01,5275.88,5619.72,6505.05,6947.58,6987.18,11151.95,6046.51,5105.45,3547.03,1558.42,1288.09,270.33
USA,1996,3,short,4,0,2314689,28504.31,5958.91,3785.23,4555.63,14681.22,17802.43,20753.78,30447.76,42535.71,53569.25,67062.83,77321.45,96748.22,137023.78,200075.78,273885.38,321263.1,342107.59,576606.65,298635.72,277970.93,188484.16,89486.77,72128.52,17358.25
USA,1996,3,short,4,1,72071.81,557.14,435.18,209.4,168.46,208.82,598.57,2622.27,6870.49,8734.69,7959.84,5896.41,3737.38,3049.95,2766.88,3459.72,4489.97,5445.63,5431.8,9429.22,4966.42,4462.81,2995.89,1466.91,1182.02,284.89
USA,1996,3,short,4,2,561004.28,151.93,540.5,597.76,566.75,767.86,1001.69,1675.24,3369.08,6358.89,11452.91,19066.57,26873.62,36630.43,52224.49,74157.23,91195.21,88279.73,73000.39,73093.99,46226.18,26867.81,20623.37,6244.44,5382.85,861.59
USA,1996,3,short,4,3,8855.95,107.4,105.72,57.24,49.57,63.81,97.94,164.25,288.12,368.86,389.77,417.31,331.27,379.36,398.33,560.94,835.56,989.43,1110.75,2140.32,1058.4,1081.92,695.7,386.22,309.23,76.99
USA,1996,3,short,4,4,84923.53,281.46,187.63,94.28,133.21,169.06,262.84,413.63,707.81,1107.13,1678.49,2413.13,3186.27,4227.94,6079,8751.57,11408.5,12795.34,12271.52,18754.72,10033.3,8721.42,5923.8,2797.62,2211.75,585.87
USA,1996,3,short,4,5,32623.14,4.12,12.35,10.29,22.39,59.4,130.92,278.35,544.15,962.13,1193.24,1244.68,955.43,903.26,894.77,1125.39,1605.39,2649.52,4996.53,15030.85,6492.18,8538.67,5408.44,3130.23,2502.54,627.69
USA,1996,3,short,4,6,68759.29,510.11,392.83,272.9,244.55,382.22,363.74,395.24,492.84,735.27,961.55,1261.61,1322.27,1558.45,2268.65,3642.6,6220.64,10147.22,13310.05,24276.53,12914.7,11361.83,8047.36,3314.47,2769.05,545.42
USA,1996,3,short,4,7,742442.46,509.2,225.96,121.63,187.28,388.37,570.3,1079.23,2295.86,4795.44,8661.67,14996.17,20445.66,26996.71,40686.26,59949.58,86011.98,107885.27,124738.98,241896.9,118865.9,123031.01,81097.5,41933.51,33352.57,8580.94
USA,1996,3,short,4,8,169168.89,79.24,46.04,39.15,40.59,57.67,104.21,214.98,484.15,994.08,1701.84,2642.77,3132.89,3937.57,5964.58,9967.78,16526.36,24908.5,32846.96,65479.53,33093.74,32385.79,22293.64,10092.15,8272.92,1819.23
USA,1996,3,short,4,9,47222.64,40.9,10.05,6.51,10.49,23.94,49.63,89.63,151.19,290.67,497.27,704.28,855,1208.2,2211.82,3641.61,5659.36,7265.94,8203.12,16303.03,7601.78,8701.25,5531.5,3169.75,2467.9,701.85
USA,1996,3,short,4,10,59518.32,452.52,175.99,65.03,57.08,76.64,87.67,149.27,273.27,439.86,631.4,731.59,752.23,1018.4,1470.99,2479.05,4575.03,6941.66,11441.58,27699.07,12473.3,15225.77,9676.52,5549.25,4311.36,1237.89
USA,1996,3,short,4,11,145838.88,264.68,161.68,99.99,159.37,175.98,218.81,292.54,382.75,600.91,1023.24,1601.58,2578.83,4525.63,8398.44,15138.53,22952.13,28045.82,26269.61,32948.34,19368.24,13580.1,9723.18,3856.92,3218.37,638.55
USA,1996,3,short,4,12,78309,481.73,119.73,74.4,51.23,78.92,152.33,330.52,848.88,2043.74,3595.95,4475.7,4333.69,4645.36,5522.8,7009.61,8798.58,9610.42,9820.08,16315.34,8667.58,7647.76,5307.77,2339.99,1934.48,405.51
USA,1996,3,short,4,13,15645.58,19.93,22.16,16.48,40.22,59.29,101.67,155.75,219.03,343.76,378.46,464.12,523.32,559.74,868.35,1208.19,1757.29,2082.49,2314.43,4510.87,2201.72,2309.15,1524.01,785.14,609.69,175.45
USA,1996,3,short,4,14,46437.78,173.74,29.42,20.93,16.9,47.53,118.43,185.09,247.25,384.82,519.61,676.21,848.64,1085.31,1869.36,3028.16,5011.95,6870.56,8637.58,16666.28,8288.25,8378.03,5704.4,2673.63,2177.93,495.7
USA,1996,3,short,4,15,28576.59,23646.93,734.12,265.58,242.67,230.99,193.7,195.59,224.13,292.38,292.82,299.5,255.78,278.34,199.81,214.39,268.3,259.61,201.79,280.17,164.4,115.78,75.24,40.54,33.71,6.83
USA,1996,3,short,4,16,153290.85,1223.29,2759.55,1833.66,2564.89,11890.7,13749.97,12512.2,13048.76,14083.07,12631.2,10171.17,7189.16,5743.57,5199.27,5741.41,6569.11,7085.97,7512.41,11781.49,6219.64,5561.85,3855.85,1706,1392.16,313.84
USA,1997,3,short,4,0,2314244,28056.09,5508.88,3648.83,4420.4,14287.06,17290.38,19291.29,26289.98,38200.88,51265.93,65115.37,79812.22,98148.13,133882.12,194797.89,269525.38,325829.12,344760.26,594113.8,306147.43,287966.37,196112.18,91854.19,74397.73,17456.46
USA,1997,3,short,4,1,58674.39,556.19,325.39,178.69,134.1,213.15,500.86,1515.41,3659.7,5027.67,4874.66,4173.93,3021.39,2714.35,2559.25,3330.94,4554.2,5651.06,5782.2,9901.24,5181.57,4719.66,3275.63,1444.04,1189.15,254.89
USA,1997,3,short,4,2,561415.83,163.12,551.47,608.32,544.18,793,995.11,1695.67,3130.43,6264.74,11547.61,18735.98,27977.12,37208.57,51075.83,71874.34,89376.08,89888.54,73433.15,75552.57,47760.95,27791.63,21401.66,6389.97,5542.68,847.29
USA,1997,3,short,4,3,8934.48,112,98.91,68.51,50.15,65.01,81.67,149.51,207.54,318.99,350.21,392.07,355.74,364.89,411.01,560.87,797.82,1036.68,1207.73,2305.15,1129.16,1175.99,787.16,388.83,321.64,67.19
USA,1997,3,short,4,4,87411.61,305.14,147.33,117.46,121.8,191.15,275.52,423.18,678.46,1141.48,1653.45,2478.76,3354.34,4395.88,5946.8,8481.71,11590.39,13225.82,12928.15,19954.8,10571.05,9383.75,6399.27,2984.48,2407.73,576.76
USA,1997,3,short,4,5,34320.78,5.22,16.24,13.27,15.47,55.98,133.76,235.56,500.53,888.59,1200.51,1270.97,1018.03,872.07,886.65,1044.01,1648.5,2794.93,5414.56,16305.95,6942.95,9363,5907.44,3455.56,2781.2,674.36
USA,1997,3,short,4,6,72982.47,474.96,395.08,247.92,274.46,381.29,389.49,416.21,511.65,730.73,984.04,1261.66,1489.79,1683.19,2247.33,3714.19,6389.27,10714.77,13945,26731.45,13960.01,12771.44,8968.07,3803.37,3179.98,623.39
USA,1997,3,short,4,7,736628.47,511.2,211.36,112.69,177.45,405.43,677.55,1094.1,2228.33,4728.02,8790.97,14676.48,20989.55,27351.39,38948.3,57579.72,82964.42,107422.88,123111.3,244647.34,119040.84,125606.5,83340.73,42265.77,33715.71,8550.06
USA,1997,3,short,4,8,169426.75,85.8,51.82,24.3,47.47,69.67,116.2,199.32,462.56,944.35,1806.83,2477.21,3204.46,3964.53,5942.85,9681.47,16460.94,24984.14,32440.91,66461.93,33399.87,33062.06,22748.91,10313.15,8543.03,1770.12
USA,1997,3,short,4,9,46971.38,37.07,9.74,7.16,9.28,28.5,63.03,98.48,177.17,286.65,475.04,639.51,885.52,1267.33,2113.87,3638.13,5615.23,7282.71,8173.2,16163.75,7717.28,8446.47,5329.33,3117.14,2395.49,721.65
USA,1997,3,short,4,10,61301.75,384.22,188.85,66.09,59.74,77.56,93.96,150.56,241.09,430.34,598.12,721.64,850.39,1022.82,1546.07,2500.96,4458.04,7288.18,11776.15,28847,13094.33,15752.67,10105.96,5646.7,4424.14,1222.56
USA,1997,3,short,4,11,150952.45,281.24,144.18,97.68,123.1,160.8,202.99,278.61,398.43,604.62,1068.08,1640.6,2692.28,4525.31,8555.17,15342.7,23392.03,28667.49,27567.33,35209.82,20487.36,14722.47,10586.62,4135.85,3384.83,751.02
USA,1997,3,short,4,12,79880.2,468.23,106.06,53.94,49.76,88.77,148.37,274.01,798.38,1953.01,3661.37,4654.77,4616.59,4641.02,5543.2,7075.68,8734.84,9973.2,9881.71,17157.28,8981.52,8175.75,5703.73,2472.02,2071.21,400.81
USA,1997,3,short,4,13,16148.47,26.7,17.68,13.57,30.8,53.36,112,153.24,231.01,331.71,396.4,504.93,565.76,563.01,824.04,1199.77,1724.59,2180.99,2447.68,4771.25,2319.94,2451.32,1578.57,872.74,696.08,176.66
USA,1997,3,short,4,14,48144.2,159.68,25.56,10.01,20.24,49.16,111.23,196.66,278.36,388.46,517.14,677.96,903.08,1230.37,1972.93,3065.93,5131.01,7014.76,8840.85,17550.81,8800.82,8749.99,5989.84,2760.16,2253.6,506.55
USA,1997,3,short,4,15,28412.21,23327.58,689.77,261.16,249.04,257.98,208.1,232.05,241.37,294.22,286.68,293.97,287.54,260.5,198.14,231.26,231.55,291.75,231.29,338.27,192.09,146.18,104.06,42.12,37.93,4.19
USA,1997,3,short,4,16,152638.55,1157.74,2529.44,1768.06,2513.36,11396.26,13180.54,12178.73,12544.97,13867.29,13054.81,10514.93,7600.67,6082.9,5110.7,5476.21,6456.48,7411.22,7579.05,12215.19,6567.69,5647.5,3885.21,1762.29,1453.34,308.95
USA,1998,3,short,4,0,2337254,28381.33,5260.4,3534.92,4266.4,13806.44,16861.14,18172.39,24389.36,37265.62,51659.97,65435.76,81089.9,100663.36,133097.29,189801.18,269227.95,329492.34,352228.81,612619.46,314519.4,298100.06,202369.14,95730.92,77993.54,17737.38
USA,1998,3,short,4,1,57521.67,547.19,290.95,129.44,122.43,178.63,437.05,1240.43,2805.28,4197.32,4470.22,4040.53,3139.16,2905.42,2640.57,3466.1,4706.26,5821.72,5983.24,10399.71,5370.48,5029.23,3405.66,1623.57,1342.49,281.08
USA,1998,3,short,4,2,564127.87,143.69,460.04,560.13,579.24,806.87,1033.46,1552.13,3035.91,6149.32,11586.54,18786.67,28296.06,38150.3,50873.01,69671.29,89607.05,91169.07,74611.95,77055.15,48746.58,28308.58,21784.67,6523.9,5688.77,835.13
